timestamp,station_complex_id,station_complex,passenger_exits
2025-05-05 02:00:00,419,"225 St (2,5)",4.6072
2025-05-05 02:00:00,420,"219 St (2,5)",7.0577000000000005
2025-05-05 02:00:00,421,"Gun Hill Rd (2,5)",16.3971
2025-05-05 02:00:00,422,"Burke Av (2,5)",5.9047
2025-05-05 02:00:00,423,"Allerton Av (2,5)",9.4788
2025-05-05 02:00:00,424,"Pelham Pkwy (2,5)",11.953999999999999
2025-05-05 02:00:00,425,"Bronx Park East (2,5)",8.3743
2025-05-05 02:00:00,426,"E 180 St (2,5)",20.5076
2025-05-05 02:00:00,427,"West Farms Sq-E Tremont Av (2,5)",11.0481
2025-05-05 02:00:00,428,"174 St (2,5)",12.9489
2025-05-05 02:00:00,429,"Freeman St (2,5)",5.1563
2025-05-05 02:00:00,430,"Simpson St (2,5)",21.8627
2025-05-05 02:00:00,431,"Intervale Av (2,5)",7.2684
2025-05-05 02:00:00,432,"Prospect Av (2,5)",12.7591
2025-05-05 02:00:00,433,"Jackson Av (2,5)",12.6652
2025-05-05 02:00:00,434,"3 Av-149 St (2,5)",42.3281
2025-05-05 02:00:00,436,Harlem-148 St (3),5.9019
2025-05-05 02:00:00,437,145 St (3),10.5005
2025-05-05 02:00:00,438,"135 St (2,3)",19.476
2025-05-05 02:00:00,439,"125 St (2,3)",25.2135
2025-05-05 02:00:00,440,"116 St (2,3)",11.3865
2025-05-05 02:00:00,441,"Central Park North (110 St) (2,3)",12.4662
2025-05-05 02:00:00,442,Eastchester-Dyre Av (5),6.4797
2025-05-05 02:00:00,443,Baychester Av (5),5.0608
2025-05-05 02:00:00,444,Gun Hill Rd (5),8.299
2025-05-05 02:00:00,445,Pelham Pkwy (5),5.4419
2025-05-05 02:00:00,446,Morris Park (5),1.9771999999999998
2025-05-05 02:00:00,447,Flushing-Main St (7),93.5742
2025-05-05 02:00:00,448,Mets-Willets Point (7),6.5947
2025-05-05 02:00:00,449,111 St (7),38.177
2025-05-05 02:00:00,450,103 St-Corona Plaza (7),77.3411
2025-05-05 02:00:00,451,Junction Blvd (7),85.8538
2025-05-05 02:00:00,452,90 St-Elmhurst Av (7),51.0844
2025-05-05 02:00:00,453,82 St-Jackson Hts (7),28.2262
2025-05-05 02:00:00,455,69 St (7),10.1474
2025-05-05 02:00:00,456,61 St-Woodside (7),29.9327
2025-05-05 02:00:00,457,52 St (7),15.874600000000001
2025-05-05 02:00:00,458,46 St-Bliss St (7),29.8781
2025-05-05 02:00:00,459,40 St-Lowery St (7),16.0044
2025-05-05 02:00:00,460,33 St-Rawson St (7),12.511099999999999
2025-05-05 02:00:00,461,"Queensboro Plaza (7,N,W)",20.5563
2025-05-05 02:00:00,463,Hunters Point Av (7),15.493599999999999
2025-05-05 02:00:00,464,Vernon Blvd-Jackson Av (7),13.7448
2025-05-05 02:00:00,471,34 St-Hudson Yards (7),16.0685
2025-05-05 02:00:00,475,96 St (Q),23.2399
2025-05-05 02:00:00,476,86 St (Q),19.7052
2025-05-05 02:00:00,477,72 St (Q),20.2724
2025-05-05 02:00:00,601,"14 St (F,M,1,2,3)/6 Av (L)",35.8255
2025-05-05 02:00:00,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",54.6977
2025-05-05 02:00:00,603,"149 St-Grand Concourse (2,4,5)",14.3434
2025-05-05 02:00:00,604,"161 St-Yankee Stadium (B,D,4)",43.591499999999996
2025-05-05 02:00:00,605,"168 St (A,C,1)",40.6929
2025-05-05 02:00:00,606,"Court Sq (E,G,M,7)",28.327099999999998
2025-05-05 02:00:00,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",78.4593
2025-05-05 02:00:00,608,"4 Av (F,G)/9 St (R)",8.8558
2025-05-05 02:00:00,609,"Bryant Pk (B,D,F,M)/5 Av (7)",27.256
2025-05-05 02:00:00,610,"Grand Central-42 St (S,4,5,6,7)",89.1614
2025-05-05 02:00:00,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",193.7953
2025-05-05 02:00:00,612,"Lexington Av-53 St (E,M)/51 St (6)",34.8007
2025-05-05 02:00:00,613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.4222
2025-05-05 02:00:00,614,"59 St-Columbus Circle (A,B,C,D,1)",52.7765
2025-05-05 02:00:00,615,New Utrecht Av (N)/62 St (D),3.9853
2025-05-05 02:00:00,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",133.9585
2025-05-05 02:00:00,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",37.8781
2025-05-05 02:00:00,618,"14 St (A,C,E)/8 Av (L)",45.4698
2025-05-05 02:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",24.9996
2025-05-05 02:00:00,620,"Court St (R)/Borough Hall (2,3,4,5)",20.0752
2025-05-05 02:00:00,621,"Broadway Junction (A,C,J,L,Z)",13.0054
2025-05-05 02:00:00,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",14.6579
2025-05-05 02:00:00,623,"Canal St (J,N,Q,R,W,Z,6)",25.9089
2025-05-05 02:00:00,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",43.7489
2025-05-05 02:00:00,625,"Delancey St (F)/Essex St (J,M,Z)",21.564
2025-05-05 02:00:00,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",16.4269
2025-05-05 02:00:00,627,"Franklin Av (C,S)",7.1889
2025-05-05 02:00:00,628,"Fulton St (A,C,J,Z,2,3,4,5)",58.9465
2025-05-05 02:00:00,629,Lorimer St (L)/Metropolitan Av (G),20.789
2025-05-05 02:00:00,630,"Myrtle-Wyckoff Avs (L,M)",53.255700000000004
2025-05-05 02:00:00,635,"South Ferry (1)/Whitehall St (R,W)",22.1836
2025-05-05 02:00:00,636,"Jay St-MetroTech (A,C,F,R)",33.996900000000004
2025-05-05 03:00:00,1,"Astoria-Ditmars Blvd (N,W)",22.8678
2025-05-05 03:00:00,2,"Astoria Blvd (N,W)",15.8417
2025-05-05 03:00:00,3,"30 Av (N,W)",11.915
2025-05-05 03:00:00,4,"Broadway (N,W)",6.1018
2025-05-05 03:00:00,5,"36 Av (N,W)",12.4294
2025-05-05 03:00:00,6,"39 Av-Dutch Kills (N,W)",4.2509
2025-05-05 03:00:00,8,"5 Av/59 St (N,R,W)",14.0347
2025-05-05 03:00:00,9,"57 St-7 Av (N,Q,R,W)",48.1645
2025-05-05 03:00:00,10,"49 St (N,R,W)",27.5421
2025-05-05 03:00:00,13,"28 St (R,W)",12.332
2025-05-05 03:00:00,14,"23 St (R,W)",15.859399999999999
2025-05-05 03:00:00,16,"8 St-NYU (R,W)",12.2599
2025-05-05 03:00:00,17,"Prince St (R,W)",10.2279
2025-05-05 03:00:00,20,"City Hall (R,W)",6.2623999999999995
2025-05-05 03:00:00,22,"Rector St (R,W)",6.0491
2025-05-05 03:00:00,26,"DeKalb Av (B,Q,R)",13.5388
2025-05-05 03:00:00,28,Union St (R),4.3027
2025-05-05 03:00:00,30,Prospect Av (R),9.0569
2025-05-05 03:00:00,31,25 St (R),8.1613
2025-05-05 03:00:00,32,"36 St (D,N,R)",27.6286
2025-05-05 03:00:00,33,45 St (R),8.5137
2025-05-05 03:00:00,34,53 St (R),13.8478
2025-05-05 03:00:00,35,"59 St (N,R)",27.6171
2025-05-05 03:00:00,36,Bay Ridge Av (R),6.6572
2025-05-05 03:00:00,37,77 St (R),3.2213
2025-05-05 03:00:00,38,86 St (R),11.713000000000001
2025-05-05 03:00:00,39,Bay Ridge-95 St (R),8.8804
2025-05-05 03:00:00,41,"7 Av (B,Q)",3.7665
2025-05-05 03:00:00,42,"Prospect Park (B,Q,S)",11.1562
2025-05-05 03:00:00,43,Parkside Av (Q),6.4697
2025-05-05 03:00:00,44,"Church Av (B,Q)",11.8733
2025-05-05 03:00:00,45,Beverley Rd (Q),3.0336
2025-05-05 03:00:00,46,Cortelyou Rd (Q),2.9748
2025-05-05 03:00:00,47,"Newkirk Plaza (B,Q)",8.2666
2025-05-05 03:00:00,48,Avenue H (Q),1.7976
2025-05-05 03:00:00,49,Avenue J (Q),5.0962
2025-05-05 03:00:00,50,Avenue M (Q),5.3848
2025-05-05 03:00:00,51,"Kings Hwy (B,Q)",14.0168
2025-05-05 03:00:00,52,Avenue U (Q),3.5721
2025-05-05 03:00:00,53,Neck Rd (Q),2.175
2025-05-05 03:00:00,54,"Sheepshead Bay (B,Q)",9.3712
2025-05-05 03:00:00,55,"Brighton Beach (B,Q)",13.7706
2025-05-05 03:00:00,56,Ocean Pkwy (Q),2.794
2025-05-05 03:00:00,57,"W 8 St-NY Aquarium (F,Q)",2.7824
2025-05-05 03:00:00,58,"Coney Island-Stillwell Av (D,F,N,Q)",26.9776
2025-05-05 03:00:00,59,9 Av (D),9.200899999999999
2025-05-05 03:00:00,60,Fort Hamilton Pkwy (D),6.4954
2025-05-05 03:00:00,61,50 St (D),5.106
2025-05-05 03:00:00,62,55 St (D),2.6095
2025-05-05 03:00:00,64,71 St (D),2.7292
2025-05-05 03:00:00,65,79 St (D),6.9559
2025-05-05 03:00:00,66,18 Av (D),8.379
2025-05-05 03:00:00,67,20 Av (D),8.517
2025-05-05 03:00:00,68,Bay Pkwy (D),8.5912
2025-05-05 03:00:00,69,25 Av (D),11.1022
2025-05-05 03:00:00,70,Bay 50 St (D),7.8824
2025-05-05 03:00:00,71,8 Av (N),5.0293
2025-05-05 03:00:00,72,Fort Hamilton Pkwy (N),2.9975
2025-05-05 03:00:00,74,18 Av (N),4.009
2025-05-05 03:00:00,75,20 Av (N),5.2886999999999995
2025-05-05 03:00:00,76,Bay Pkwy (N),6.3709
2025-05-05 03:00:00,77,Kings Hwy (N),2.7994
2025-05-05 03:00:00,78,Avenue U (N),6.0639
2025-05-05 03:00:00,79,86 St (N),1.9385
2025-05-05 03:00:00,80,"121 St (J,Z)",5.3757
2025-05-05 03:00:00,81,111 St (J),3.6552
2025-05-05 03:00:00,82,"104 St (J,Z)",0.8025
2025-05-05 03:00:00,83,"Woodhaven Blvd (J,Z)",8.5732
2025-05-05 03:00:00,84,85 St-Forest Pkwy (J),2.5204999999999997
2025-05-05 03:00:00,85,"75 St-Elderts Ln (J,Z)",5.0643
2025-05-05 03:00:00,86,Cypress Hills (J),0.5
2025-05-05 03:00:00,87,"Crescent St (J,Z)",6.5541
2025-05-05 03:00:00,88,"Norwood Av (J,Z)",3.6314
2025-05-05 03:00:00,89,Cleveland St (J),0.25
2025-05-05 03:00:00,90,"Van Siclen Av (J,Z)",1.9667000000000001
2025-05-05 03:00:00,91,Alabama Av (J),2.1872
2025-05-05 03:00:00,93,"Chauncey St (J,Z)",2.0007
2025-05-05 03:00:00,94,Halsey St (J),7.2604999999999995
2025-05-05 03:00:00,95,"Gates Av (J,Z)",6.2491
2025-05-05 03:00:00,96,Kosciuszko St (J),5.2671
2025-05-05 03:00:00,97,"Myrtle Av (M,J,Z)",14.6334
2025-05-05 03:00:00,98,"Flushing Av (M,J)",17.427
2025-05-05 03:00:00,99,"Lorimer St (M,J)",2.053
2025-05-05 03:00:00,100,"Hewes St (M,J)",1.4934
2025-05-05 03:00:00,101,"Marcy Av (M,J,Z)",13.3718
2025-05-05 03:00:00,103,"Bowery (J,Z)",3.2082
2025-05-05 03:00:00,107,"Broad St (J,Z)",13.0696
2025-05-05 03:00:00,108,Middle Village-Metropolitan Av (M),9.6165
2025-05-05 03:00:00,109,Fresh Pond Rd (M),7.333600000000001
2025-05-05 03:00:00,110,Forest Av (M),5.6587000000000005
2025-05-05 03:00:00,111,Seneca Av (M),4.6807
2025-05-05 03:00:00,113,Knickerbocker Av (M),1.7822
2025-05-05 03:00:00,114,Central Av (M),5.0915
2025-05-05 03:00:00,118,3 Av (L),7.5255
2025-05-05 03:00:00,119,1 Av (L),23.5644
2025-05-05 03:00:00,120,Bedford Av (L),28.6425
2025-05-05 03:00:00,122,Graham Av (L),17.6863
2025-05-05 03:00:00,123,Grand St (L),22.1157
2025-05-05 03:00:00,124,Montrose Av (L),8.068
2025-05-05 03:00:00,125,Morgan Av (L),15.6855
2025-05-05 03:00:00,126,Jefferson St (L),12.0605
2025-05-05 03:00:00,127,DeKalb Av (L),18.8157
2025-05-05 03:00:00,129,Halsey St (L),12.8886
2025-05-05 03:00:00,130,Wilson Av (L),14.1706
2025-05-05 03:00:00,131,Bushwick Av-Aberdeen St (L),3.9652000000000003
2025-05-05 03:00:00,133,Atlantic Av (L),4.1085
2025-05-05 03:00:00,134,Sutter Av (L),4.2123
2025-05-05 03:00:00,135,Livonia Av (L),7.5181000000000004
2025-05-05 03:00:00,136,New Lots Av (L),6.698799999999999
2025-05-05 03:00:00,137,East 105 St (L),5.9057
2025-05-05 03:00:00,138,Canarsie-Rockaway Pkwy (L),18.2585
2025-05-05 03:00:00,141,Park Pl (S),0.8492
2025-05-05 03:00:00,143,Inwood-207 St (A),26.9022
2025-05-05 03:00:00,144,Dyckman St (A),4.6581
2025-05-05 03:00:00,145,190 St (A),4.43
2025-05-05 03:00:00,146,181 St (A),11.1087
2025-05-05 03:00:00,147,175 St (A),12.5301
2025-05-05 03:00:00,149,163 St-Amsterdam Av (C),7.6907
2025-05-05 03:00:00,150,155 St (C),2.146
2025-05-05 03:00:00,151,"145 St (A,C,B,D)",34.7325
2025-05-05 03:00:00,152,"135 St (C,B)",4.7364999999999995
2025-05-05 03:00:00,153,"125 St (A,C,B,D)",47.7587
2025-05-05 03:00:00,154,"116 St (C,B)",7.4572
2025-05-05 03:00:00,155,"Cathedral Pkwy (110 St) (C,B)",6.2916
2025-05-05 03:00:00,156,"103 St (C,B)",2.2809
2025-05-05 03:00:00,157,"96 St (C,B)",9.0559
2025-05-05 03:00:00,158,"86 St (C,B)",8.8134
2025-05-05 03:00:00,159,"81 St-Museum of Natural History (C,B)",9.2421
2025-05-05 03:00:00,160,"72 St (C,B)",5.0269
2025-05-05 03:00:00,162,"50 St (C,E)",25.4703
2025-05-05 03:00:00,164,"34 St-Penn Station (A,C,E)",105.044
2025-05-05 03:00:00,165,"23 St (C,E)",17.863
2025-05-05 03:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",41.3357
2025-05-05 03:00:00,168,"Spring St (C,E)",17.6101
2025-05-05 03:00:00,169,"Canal St (A,C,E)",21.1857
2025-05-05 03:00:00,173,"High St (A,C)",6.8249
2025-05-05 03:00:00,175,"Hoyt-Schermerhorn Sts (A,C,G)",10.4069
2025-05-05 03:00:00,176,Lafayette Av (C),5.9133000000000004
2025-05-05 03:00:00,177,Clinton-Washington Avs (C),5.265
2025-05-05 03:00:00,179,"Nostrand Av (A,C)",21.4057
2025-05-05 03:00:00,180,Kingston-Throop Avs (C),6.4683
2025-05-05 03:00:00,181,"Utica Av (A,C)",18.2866
2025-05-05 03:00:00,182,Ralph Av (C),7.7363
2025-05-05 03:00:00,183,Rockaway Av (C),11.3349
2025-05-05 03:00:00,185,Liberty Av (C),3.5347
2025-05-05 03:00:00,186,Van Siclen Av (C),3.5228
2025-05-05 03:00:00,187,Shepherd Av (C),4.1128
2025-05-05 03:00:00,188,"Euclid Av (A,C)",19.1232
2025-05-05 03:00:00,189,Grant Av (A),14.1769
2025-05-05 03:00:00,190,80 St (A),10.6306
2025-05-05 03:00:00,191,88 St (A),1.5708
2025-05-05 03:00:00,192,Rockaway Blvd (A),12.5801
2025-05-05 03:00:00,193,104 St (A),1.5602
2025-05-05 03:00:00,194,111 St (A),0.2918
2025-05-05 03:00:00,195,Ozone Park-Lefferts Blvd (A),17.5444
2025-05-05 03:00:00,196,Aqueduct Racetrack (A),0.3927
2025-05-05 03:00:00,197,Aqueduct-N Conduit Av (A),1.8315000000000001
2025-05-05 03:00:00,198,Howard Beach-JFK Airport (A),41.8569
2025-05-05 03:00:00,200,"Beach 90 St (A,S)",0.8937999999999999
2025-05-05 03:00:00,201,"Beach 98 St (A,S)",0.358
2025-05-05 03:00:00,203,"Rockaway Park-Beach 116 St (A,S)",0.625
2025-05-05 03:00:00,204,Beach 67 St (A),6.7389
2025-05-05 03:00:00,205,Beach 60 St (A),0.9838
2025-05-05 03:00:00,208,Beach 25 St (A),0.3
2025-05-05 03:00:00,209,Far Rockaway-Mott Av (A),9.3811
2025-05-05 03:00:00,210,Norwood-205 St (D),5.7620000000000005
2025-05-05 03:00:00,211,"Bedford Park Blvd (B,D)",10.5751
2025-05-05 03:00:00,212,"Kingsbridge Rd (B,D)",8.9286
2025-05-05 03:00:00,213,"Fordham Rd (B,D)",15.1693
2025-05-05 03:00:00,214,"182-183 Sts (B,D)",9.5949
2025-05-05 03:00:00,215,"Tremont Av (B,D)",9.854800000000001
2025-05-05 03:00:00,216,"174-175 Sts (B,D)",7.6021
2025-05-05 03:00:00,217,"170 St (B,D)",8.2472
2025-05-05 03:00:00,218,"167 St (B,D)",15.1528
2025-05-05 03:00:00,220,"155 St (B,D)",3.8252
2025-05-05 03:00:00,221,21 St-Queensbridge (F),30.3041
2025-05-05 03:00:00,222,Roosevelt Island (F),6.7147
2025-05-05 03:00:00,223,"Lexington Av/63 St (F,Q)",31.6182
2025-05-05 03:00:00,224,57 St (F),27.5066
2025-05-05 03:00:00,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",90.5851
2025-05-05 03:00:00,228,"23 St (F,M)",17.2591
2025-05-05 03:00:00,231,"Grand St (B,D)",20.4767
2025-05-05 03:00:00,232,2 Av (F),17.087699999999998
2025-05-05 03:00:00,234,East Broadway (F),11.4787
2025-05-05 03:00:00,235,York St (F),13.1564
2025-05-05 03:00:00,236,"Bergen St (F,G)",5.9737
2025-05-05 03:00:00,237,"Carroll St (F,G)",5.1914
2025-05-05 03:00:00,238,"Smith-9 Sts (F,G)",9.8638
2025-05-05 03:00:00,240,"7 Av (F,G)",8.7221
2025-05-05 03:00:00,241,"15 St-Prospect Park (F,G)",6.3053
2025-05-05 03:00:00,242,"Fort Hamilton Pkwy (F,G)",1.119
2025-05-05 03:00:00,243,"Church Av (F,G)",16.5481
2025-05-05 03:00:00,244,Ditmas Av (F),2.0930999999999997
2025-05-05 03:00:00,245,18 Av (F),2.6882
2025-05-05 03:00:00,246,Avenue I (F),2.0502000000000002
2025-05-05 03:00:00,247,Bay Pkwy (F),1.2269999999999999
2025-05-05 03:00:00,248,Avenue N (F),2.6729
2025-05-05 03:00:00,249,Avenue P (F),2.3953
2025-05-05 03:00:00,250,Kings Hwy (F),3.1946
2025-05-05 03:00:00,251,Avenue U (F),1.6164
2025-05-05 03:00:00,252,Avenue X (F),2.5420000000000003
2025-05-05 03:00:00,253,Neptune Av (F),0.9235
2025-05-05 03:00:00,254,Jamaica-179 St (F),30.6862
2025-05-05 03:00:00,255,169 St (F),17.5749
2025-05-05 03:00:00,256,Parsons Blvd (F),6.6155
2025-05-05 03:00:00,257,Sutphin Blvd (F),7.4359
2025-05-05 03:00:00,258,"Briarwood (E,F)",9.4921
2025-05-05 03:00:00,259,"Kew Gardens-Union Tpke (E,F)",39.237
2025-05-05 03:00:00,260,"75 Av (E,F)",0.7537
2025-05-05 03:00:00,261,"Forest Hills-71 Av (E,F,M,R)",21.3402
2025-05-05 03:00:00,262,"67 Av (M,R)",7.4979000000000005
2025-05-05 03:00:00,263,"63 Dr-Rego Park (M,R)",9.3146
2025-05-05 03:00:00,264,"Woodhaven Blvd (M,R)",25.2959
2025-05-05 03:00:00,265,"Grand Av-Newtown (M,R)",29.6188
2025-05-05 03:00:00,266,"Elmhurst Av (M,R)",13.5717
2025-05-05 03:00:00,268,"65 St (M,R)",9.9779
2025-05-05 03:00:00,269,"Northern Blvd (M,R)",8.1654
2025-05-05 03:00:00,270,"46 St (M,R)",10.2658
2025-05-05 03:00:00,271,"Steinway St (M,R)",13.0794
2025-05-05 03:00:00,272,"36 St (M,R)",5.857
2025-05-05 03:00:00,273,"Queens Plaza (E,M,R)",29.726300000000002
2025-05-05 03:00:00,276,"5 Av/53 St (E,M)",30.0509
2025-05-05 03:00:00,277,"7 Av (E,B,D)",26.4654
2025-05-05 03:00:00,278,"Jamaica Center-Parsons/Archer (E,J,Z)",63.2567
2025-05-05 03:00:00,279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",113.41969999999999
2025-05-05 03:00:00,280,Jamaica-Van Wyck (E),10.895
2025-05-05 03:00:00,282,21 St (G),4.2036
2025-05-05 03:00:00,283,Greenpoint Av (G),13.601
2025-05-05 03:00:00,284,Nassau Av (G),12.8786
2025-05-05 03:00:00,286,Broadway (G),5.0074
2025-05-05 03:00:00,287,Flushing Av (G),26.375600000000002
2025-05-05 03:00:00,288,Myrtle-Willoughby Avs (G),3.7717
2025-05-05 03:00:00,289,Bedford-Nostrand Avs (G),7.7606
2025-05-05 03:00:00,290,Classon Av (G),4.8977
2025-05-05 03:00:00,291,Clinton-Washington Avs (G),1.8786
2025-05-05 03:00:00,292,Fulton St (G),6.5945
2025-05-05 03:00:00,293,Van Cortlandt Park-242 St (1),8.843399999999999
2025-05-05 03:00:00,294,238 St (1),3.3596
2025-05-05 03:00:00,295,231 St (1),8.2524
2025-05-05 03:00:00,296,Marble Hill-225 St (1),8.5222
2025-05-05 03:00:00,297,215 St (1),1.1757
2025-05-05 03:00:00,298,207 St (1),5.2377
2025-05-05 03:00:00,299,Dyckman St (1),7.3485000000000005
2025-05-05 03:00:00,300,191 St (1),6.429399999999999
2025-05-05 03:00:00,301,181 St (1),10.9893
2025-05-05 03:00:00,303,157 St (1),17.3924
2025-05-05 03:00:00,304,145 St (1),19.9913
2025-05-05 03:00:00,305,137 St-City College (1),15.821
2025-05-05 03:00:00,306,125 St (1),12.540099999999999
2025-05-05 03:00:00,307,116 St-Columbia University (1),14.1579
2025-05-05 03:00:00,308,Cathedral Pkwy (110 St) (1),13.805299999999999
2025-05-05 03:00:00,309,103 St (1),15.7151
2025-05-05 03:00:00,310,"96 St (1,2,3)",34.4956
2025-05-05 03:00:00,311,86 St (1),17.5296
2025-05-05 03:00:00,312,79 St (1),13.803899999999999
2025-05-05 03:00:00,313,"72 St (1,2,3)",27.4149
2025-05-05 03:00:00,314,66 St-Lincoln Center (1),12.5761
2025-05-05 03:00:00,316,50 St (1),24.2241
2025-05-05 03:00:00,318,"34 St-Penn Station (1,2,3)",93.468
2025-05-05 03:00:00,319,28 St (1),19.2924
2025-05-05 03:00:00,320,23 St (1),20.5201
2025-05-05 03:00:00,321,18 St (1),4.1147
2025-05-05 03:00:00,323,Christopher St-Sheridan Sq (1),11.0074
2025-05-05 03:00:00,324,Houston St (1),20.9977
2025-05-05 03:00:00,325,Canal St (1),5.6198999999999995
2025-05-05 03:00:00,326,Franklin St (1),3.0507999999999997
2025-05-05 03:00:00,327,"Chambers St (1,2,3)",22.3154
2025-05-05 03:00:00,328,WTC Cortlandt (1),12.656699999999999
2025-05-05 03:00:00,329,Rector St (1),7.1228
2025-05-05 03:00:00,333,"Wall St (2,3)",12.5456
2025-05-05 03:00:00,334,"Clark St (2,3)",3.0125
2025-05-05 03:00:00,336,"Hoyt St (2,3)",9.3162
2025-05-05 03:00:00,337,"Nevins St (2,3,4,5)",8.7685
2025-05-05 03:00:00,339,"Bergen St (2,3)",2.9088
2025-05-05 03:00:00,340,"Grand Army Plaza (2,3)",4.6931
2025-05-05 03:00:00,341,"Eastern Pkwy-Brooklyn Museum (2,3)",2.1512000000000002
2025-05-05 03:00:00,343,Nostrand Av (3),3.7848
2025-05-05 03:00:00,344,Kingston Av (3),2.3219
2025-05-05 03:00:00,345,"Crown Hts-Utica Av (3,4)",21.799500000000002
2025-05-05 03:00:00,346,Sutter Av-Rutland Rd (3),8.1358
2025-05-05 03:00:00,347,Saratoga Av (3),6.96
2025-05-05 03:00:00,348,Rockaway Av (3),8.793
2025-05-05 03:00:00,349,Junius St (3),3.6793
2025-05-05 03:00:00,350,Pennsylvania Av (3),7.0638
2025-05-05 03:00:00,351,Van Siclen Av (3),2.7314
2025-05-05 03:00:00,352,New Lots Av (3),14.622
2025-05-05 03:00:00,353,"President St-Medgar Evers College (2,5)",0.8183
2025-05-05 03:00:00,354,"Sterling St (2,5)",3.282
2025-05-05 03:00:00,355,"Winthrop St (2,5)",4.3949
2025-05-05 03:00:00,356,"Church Av (2,5)",5.6401
2025-05-05 03:00:00,357,"Beverly Rd (2,5)",6.695
2025-05-05 03:00:00,358,"Newkirk Av-Little Haiti (2,5)",11.6717
2025-05-05 03:00:00,359,"Flatbush Av-Brooklyn College (2,5)",25.1627
2025-05-05 03:00:00,360,Pelham Bay Park (6),9.1014
2025-05-05 03:00:00,361,Buhre Av (6),2.924
2025-05-05 03:00:00,362,Middletown Rd (6),3.8491999999999997
2025-05-05 03:00:00,363,Westchester Sq-E Tremont Av (6),4.5393
2025-05-05 03:00:00,364,Zerega Av (6),6.7142
2025-05-05 03:00:00,365,Castle Hill Av (6),9.6492
2025-05-05 03:00:00,366,Parkchester (6),18.4009
2025-05-05 03:00:00,367,St Lawrence Av (6),10.8339
2025-05-05 03:00:00,368,Morrison Av-Soundview (6),9.0636
2025-05-05 03:00:00,369,Elder Av (6),16.8571
2025-05-05 03:00:00,370,Whitlock Av (6),1.4755
2025-05-05 03:00:00,371,Hunts Point Av (6),38.5234
2025-05-05 03:00:00,372,Longwood Av (6),13.6211
2025-05-05 03:00:00,373,E 149 St (6),7.7633
2025-05-05 03:00:00,374,E 143 St-St Mary's St (6),6.8625
2025-05-05 03:00:00,375,Cypress Av (6),10.6577
2025-05-05 03:00:00,376,Brook Av (6),15.2369
2025-05-05 03:00:00,377,3 Av-138 St (6),25.7281
2025-05-05 03:00:00,378,Woodlawn (4),10.412
2025-05-05 03:00:00,379,Mosholu Pkwy (4),12.8881
2025-05-05 03:00:00,380,Bedford Park Blvd-Lehman College (4),5.0737
2025-05-05 03:00:00,381,Kingsbridge Rd (4),10.8518
2025-05-05 03:00:00,382,Fordham Rd (4),12.3232
2025-05-05 03:00:00,383,183 St (4),7.9633
2025-05-05 03:00:00,384,Burnside Av (4),14.1243
2025-05-05 03:00:00,385,176 St (4),9.9664
2025-05-05 03:00:00,386,Mt Eden Av (4),4.3286
2025-05-05 03:00:00,387,170 St (4),12.5511
2025-05-05 03:00:00,388,167 St (4),11.9865
2025-05-05 03:00:00,391,"138 St-Grand Concourse (4,5)",19.6805
2025-05-05 03:00:00,392,"125 St (4,5,6)",58.7624
2025-05-05 03:00:00,393,116 St (6),14.7576
2025-05-05 03:00:00,394,110 St (6),15.6552
2025-05-05 03:00:00,395,103 St (6),19.1032
2025-05-05 03:00:00,396,96 St (6),22.1717
2025-05-05 03:00:00,397,"86 St (4,5,6)",50.421
2025-05-05 03:00:00,398,77 St (6),37.6753
2025-05-05 03:00:00,399,68 St-Hunter College (6),29.2853
2025-05-05 03:00:00,403,33 St (6),43.126599999999996
2025-05-05 03:00:00,404,28 St (6),26.6058
2025-05-05 03:00:00,405,23 St (6),27.0446
2025-05-05 03:00:00,407,Astor Pl (6),12.9254
2025-05-05 03:00:00,409,Spring St (6),10.232
2025-05-05 03:00:00,413,"Wall St (4,5)",17.2193
2025-05-05 03:00:00,414,"Bowling Green (4,5)",29.9296
2025-05-05 03:00:00,416,Wakefield-241 St (2),11.9593
2025-05-05 03:00:00,417,"Nereid Av (2,5)",4.7023
2025-05-05 03:00:00,418,"233 St (2,5)",4.2466
2025-05-05 03:00:00,419,"225 St (2,5)",2.8071
2025-05-05 03:00:00,420,"219 St (2,5)",4.4277
2025-05-05 03:00:00,421,"Gun Hill Rd (2,5)",10.5366
2025-05-05 03:00:00,422,"Burke Av (2,5)",2.4144
2025-05-05 03:00:00,423,"Allerton Av (2,5)",4.8673
